payment_id,loan_id,due_date,payment_date,expected_amount,actual_amount,payment_status
PMT-00017639,LN-0000841,2025-05-09,2025-05-06,1499.2,1499.2,On Time
PMT-00017640,LN-0002242,2024-04-10,2024-04-08,1632.81,1632.81,On Time
PMT-00017641,LN-0000505,2022-05-13,2022-06-05,417.02,417.02,Late
PMT-00017642,LN-0001659,2022-03-19,2022-03-19,5000.0,5000.0,On Time
PMT-00017643,LN-0002699,2025-03-20,2025-03-30,461.7,186.22,Partial
PMT-00017644,LN-0002219,2024-07-07,2024-07-20,2019.99,2019.99,LATE
PMT-00017645,LN-0001662,2023-03-15,2023-03-11,1490.11,1490.11,On Time
PMT-00017646,LN-0000166,2023-09-28,2023-09-23,1005.64,1005.64,On Time
PMT-00017647,LN-0002662,2024-02-13,2024-02-10,420.92,420.92,On Time
PMT-00017648,LN-0001184,2022-11-16,2022-12-21,759.03,759.03,Late
PMT-00017649,LN-0001254,2025-03-10,2025-03-24,804.26,445.56,Partial
PMT-00017650,LN-0000050,2022-08-26,2022-08-22,68.07,68.07,ON TIME
PMT-00017651,LN-0001384,2023-07-19,2023-07-19,135.63,135.63,On Time
PMT-00017652,LN-0001436,2023-04-01,2023-04-01,923.05,923.05,On Time
PMT-00017653,LN-0002563,2024-12-01,2024-11-29,817.76,817.76,On Time
PMT-00017654,LN-0001551,2024-12-08,2024-12-03,503.55,503.55,On Time
PMT-00017655,LN-0002201,2022-06-16,2022-06-14,75.93,31.96,Partial
PMT-00017656,LN-0002339,2023-10-02,,653.42,0.0,Missed
PMT-00017657,LN-0000413,2025-06-29,2025-06-28,466.96,466.96,On Time
PMT-00017658,LN-0000427,2025-08-23,2025-08-23,150.43,150.43,On Time
PMT-00017659,LN-0002680,2023-02-08,2023-02-07,460.49,460.49,On Time
PMT-00017660,LN-0001976,2022-12-04,2022-12-21,5000.0,5000.0,Late
PMT-00017661,LN-0000265,2024-06-18,2024-06-16,569.16,569.16,On Time
PMT-00017662,LN-0001878,2022-02-28,,860.0,0.0,Missed
PMT-00017663,LN-0002660,2023-09-13,2023-09-11,92.96,92.96,On Time
PMT-00017664,LN-0001426,2025-01-11,2025-01-10,720.87,720.87,On Time
PMT-00017665,LN-0000146,2022-10-23,2022-10-20,1577.52,1577.52,On Time
PMT-00017666,LN-0001690,2024-02-15,2024-03-16,554.3,554.3,Late
PMT-00017667,LN-0001717,2023-11-08,2023-11-17,777.25,280.41,Partial
PMT-00017668,LN-0002555,2022-06-20,2022-06-18,348.88,348.88,On Time
PMT-00017669,LN-0000423,2024-07-20,,230.81,0.0,Missed
PMT-00017670,LN-0002378,2024-05-26,2024-05-24,238.41,238.41,On Time
PMT-00017671,LN-0002700,2024-11-29,2024-11-24,756.49,756.49,On Time
PMT-00017672,LN-0002136,2024-06-01,2024-05-28,1582.98,1582.98,On Time
PMT-00017673,LN-0001369,2025-07-11,2025-07-17,1374.02,1374.02,Late
PMT-00017674,LN-0001810,2024-03-26,2024-03-23,292.05,292.05,On Time
PMT-00017675,LN-0000217,2023-05-03,2023-05-03,166.27,166.27,On Time
PMT-00017676,LN-0001280,2022-04-18,2022-04-20,727.43,521.5,Partial
PMT-00017677,LN-0001132,2023-10-09,,5000.0,0.0,Missed
PMT-00017678,LN-0002560,2022-05-14,,532.51,0.0,Missed
PMT-00017679,LN-0002040,2025-03-02,2025-03-09,5000.0,1502.05,Partial
PMT-00017680,LN-0000167,2025-05-13,2025-05-15,1078.29,1078.29,Late
PMT-00017681,LN-0002305,2022-07-01,2022-06-30,666.09,666.09,On Time
PMT-00017682,LN-0002432,2022-01-19,2022-01-24,728.09,728.09,Late
PMT-00017683,LN-0000036,2023-03-12,,1315.88,0.0,Missed
PMT-00017684,LN-0002198,2022-12-23,2022-12-23,1448.49,1448.49,On Time
PMT-00017685,LN-0000991,2025-02-19,2025-02-18,282.96,282.96,On Time
PMT-00017686,LN-0001793,2025-04-22,2025-04-21,5000.0,5000.0,On Time
PMT-00017687,LN-0001691,2022-05-28,2022-05-25,5000.0,5000.0,On Time
PMT-00017688,LN-0002166,2025-08-30,2025-08-29,731.38,731.38,On Time
PMT-00017689,LN-0000229,2023-08-03,2023-08-03,3938.38,3938.38,On Time
PMT-00017690,LN-0001854,2023-03-02,2023-02-26,636.48,636.48,On Time
PMT-00017691,LN-0002450,2022-06-18,2022-06-18,497.1,497.1,On Time
PMT-00017692,LN-0001177,2022-11-23,2022-12-27,552.78,552.78,Late
PMT-00017693,LN-0001609,2025-06-18,2025-06-18,297.7,297.7,On Time
PMT-00017694,LN-0001320,2024-12-28,2024-12-28,1244.53,1244.53,On Time
PMT-00017695,LN-0001433,2024-09-23,2024-09-19,502.7,502.7,On Time
PMT-00017696,LN-0002404,2023-02-23,2023-02-20,1502.46,1502.46,On Time
PMT-00017697,LN-0001915,2025-02-14,2025-02-12,1232.63,1232.63,On Time
PMT-00017698,LN-0002687,2022-01-16,2022-01-31,133.16,64.27,Partial
PMT-00017699,LN-0002533,2024-02-28,2024-03-07,1867.91,665.89,Partial
PMT-00017700,LN-0000887,2023-08-24,2023-08-21,538.57,538.57,On Time
PMT-00017701,LN-0002103,2022-11-30,2022-11-25,291.01,291.01,On Time
PMT-00017702,LN-0000664,2022-10-29,2022-10-26,398.08,398.08,On Time
PMT-00017703,LN-0001379,2025-04-13,2025-04-13,170.59,170.59,On Time
PMT-00017704,LN-0002713,2022-05-18,2022-05-29,1517.27,900.0,Partial
PMT-00017705,LN-0000668,2024-09-08,2024-09-09,105.3,24.67,Partial
PMT-00017706,LN-0001091,2024-09-01,2024-08-27,888.62,888.62,On Time
PMT-00017707,LN-0000241,2025-01-29,2025-01-25,1694.67,1694.67,On Time
PMT-00017708,LN-0000982,2025-07-30,,1658.33,0.0,Missed
PMT-00017709,LN-0000810,2025-05-26,2025-05-21,1287.03,1287.03,On Time
PMT-00017710,LN-0002371,2024-09-21,2024-09-20,1613.1,1613.1,On Time
PMT-00017711,LN-0002220,2023-12-22,2023-12-20,1339.25,1339.25,On Time
PMT-00017712,LN-0002002,2024-12-22,2024-12-21,1152.89,1152.89,On Time
PMT-00017713,LN-0000663,2022-07-23,2022-07-18,318.84,318.84,On Time
PMT-00017714,LN-0002103,2024-11-02,2024-12-14,291.01,291.01,Late
PMT-00017715,LN-0001661,2022-01-30,2022-01-26,5000.0,5000.0,On Time
PMT-00017716,LN-0002349,2025-02-10,2025-02-08,112.17,112.17,On Time
PMT-00017717,LN-0002675,2022-09-07,2022-09-05,1542.41,1542.41,On Time
PMT-00017718,LN-0000571,2025-05-10,2025-05-10,799.88,799.88,On Time
PMT-00017719,LN-0002461,2023-07-19,2023-07-17,189.57,189.57,On Time
PMT-00017720,LN-0002527,2023-12-10,2023-12-08,281.98,281.98,On Time
PMT-00017721,LN-0000847,2025-04-13,2025-04-12,4342.01,4342.01,On Time
PMT-00017722,LN-0002576,2024-10-09,2024-10-04,1137.1,1137.1,On Time
PMT-00017723,LN-0000748,2022-10-28,2022-10-27,290.8,290.8,On Time
PMT-00017724,LN-0000731,2024-11-30,2024-11-27,433.2,433.2,On Time
PMT-00017725,LN-0000084,2024-04-07,2024-04-02,1032.06,1032.06,On Time
PMT-00017726,LN-0001258,2023-01-21,2023-01-19,832.43,832.43,On Time
PMT-00017727,LN-0002544,2022-07-01,2022-06-29,416.51,416.51,On Time
PMT-00017728,LN-0000121,2023-09-06,2023-09-02,435.94,435.94,On Time
PMT-00017729,LN-0000784,2023-12-23,2024-01-23,317.05,317.05,Late
PMT-00017730,LN-0000181,2024-10-15,2024-10-13,304.85,304.85,On Time
PMT-00017731,LN-0001941,2024-04-10,2024-05-13,4794.82,4794.82,Late
PMT-00017732,LN-0000793,2022-02-04,2022-02-10,418.68,418.68,Late
PMT-00017733,LN-0002144,2023-04-17,2023-04-19,638.37,638.37,Late
PMT-00017734,LN-0002326,2024-03-26,2024-04-15,5000.0,5000.0,Late
PMT-00017735,LN-0000333,2024-09-20,2024-09-19,471.37,471.37,On Time
PMT-00017736,LN-0000799,2024-06-01,2024-07-03,1130.99,1130.99,Late
PMT-00017737,LN-0001093,2022-06-21,2022-07-10,801.36,801.36,Late
PMT-00017738,LN-0001711,2024-02-18,2024-02-14,951.01,951.01,On Time
PMT-00017739,LN-0002621,2023-06-30,2023-06-26,451.73,451.73,On Time
PMT-00017740,LN-0002181,2024-12-22,,1540.73,0.0,Missed
PMT-00017741,LN-0001028,2025-10-29,2025-10-26,143.73,143.73,On Time
PMT-00017742,LN-0000300,2022-09-29,,297.1,0.0,Missed
PMT-00017743,LN-0002191,2022-12-30,2023-01-08,2283.25,2283.25,Late
PMT-00017744,LN-0000296,2024-07-12,,5000.0,0.0,Missed
PMT-00017745,LN-0002478,2022-07-19,2022-07-18,363.95,363.95,On Time
PMT-00017746,LN-0002103,2022-01-18,2022-01-16,291.01,291.01,On Time
PMT-00017747,LN-0000454,2024-10-10,2024-10-09,359.33,359.33,On Time
PMT-00017748,LN-0000182,2025-07-09,2025-07-08,481.45,481.45,On Time
PMT-00017749,LN-0000405,2023-09-03,2023-08-31,1252.17,1252.17,On Time
PMT-00017750,LN-0002703,2025-03-04,2025-02-27,2451.91,2451.91,On Time
PMT-00017751,LN-0001670,2024-03-29,2024-03-28,1733.9,1733.9,On Time
PMT-00017752,LN-0001400,2024-05-23,2024-05-23,989.7,989.7,On Time
PMT-00017753,LN-0001596,2022-08-27,2022-08-27,317.59,317.59,On Time
PMT-00017754,LN-0000739,2024-05-05,,2061.24,0.0,Missed
PMT-00017755,LN-0002293,2022-02-23,,542.86,0.0,Missed
PMT-00017756,LN-0000415,2024-11-26,2024-11-26,33.75,33.75,On Time
PMT-00017757,LN-0000186,2022-01-11,2022-01-11,140.85,140.85,On Time
PMT-00017758,LN-0000628,2022-08-16,2022-08-15,495.8,495.8,On Time
PMT-00017759,LN-0000438,2025-06-29,2025-06-28,442.76,442.76,On Time
PMT-00017760,LN-0000339,2022-07-10,2022-07-06,138.58,138.58,On Time
PMT-00017761,LN-0001956,2025-08-12,2025-08-07,4449.54,4449.54,On Time
PMT-00017762,LN-0001288,2022-08-13,2022-08-11,1022.19,-716.4,Partial
PMT-00017763,LN-0000234,2023-09-06,,780.7,0.0,Missed
PMT-00017764,LN-0000404,2025-06-30,2025-06-28,418.57,418.57,On Time
PMT-00017765,LN-0001689,2025-06-06,2025-06-03,955.11,955.11,On Time
PMT-00017766,LN-0000877,2023-01-15,2023-01-11,5000.0,5000.0,On Time
PMT-00017767,LN-0001076,2025-07-20,2025-07-17,661.5,661.5,On Time
PMT-00017768,LN-0000517,2022-06-20,2022-06-15,133.35,133.35,On Time
PMT-00017769,LN-0000745,2025-09-12,2025-10-08,627.69,627.69,Late
PMT-00017770,LN-0002313,2025-07-30,,5000.0,0.0,Missed
PMT-00017771,LN-0000520,2023-03-12,2023-03-09,665.4,665.4,On Time
PMT-00017772,LN-0001429,2023-03-05,,1240.38,0.0,Missed
PMT-00017773,LN-0000214,2023-04-20,2023-04-16,294.94,294.94,On Time
PMT-00017774,LN-0000977,2024-02-04,2024-02-02,522.31,522.31,On Time
PMT-00017775,LN-0000685,2023-11-23,,1681.0,0.0,Missed
PMT-00017776,LN-0000025,2022-09-19,2022-09-17,2147.35,2147.35,ON TIME
PMT-00017777,LN-0000163,2024-12-27,2024-12-23,376.78,376.78,On Time
PMT-00017778,LN-0001576,2022-02-15,2022-02-12,1245.94,1245.94,ON TIME
PMT-00017779,LN-0001710,2025-04-05,2025-04-04,287.78,287.78,On Time
PMT-00017780,LN-0001789,2024-11-14,2024-11-20,1326.68,1326.68,Late
PMT-00017781,LN-0001091,2023-04-17,2023-04-14,888.62,888.62,On Time
PMT-00017782,LN-0002185,2024-11-01,,195.83,0.0,Missed
PMT-00017783,LN-0001534,2023-07-16,2023-07-14,886.72,886.72,On Time
PMT-00017784,LN-0001713,2022-10-24,2022-10-24,805.98,805.98,On Time
PMT-00017785,LN-0000096,2023-09-02,2023-09-01,478.09,478.09,On Time
PMT-00017786,LN-0000504,2023-04-23,,396.64,0.0,Missed
PMT-00017787,LN-0000904,2023-01-25,2023-01-21,188.16,188.16,On Time
PMT-00017788,LN-0000790,2025-07-05,2025-07-05,427.79,427.79,On Time
PMT-00017789,LN-0001243,2023-04-28,2023-04-25,923.95,923.95,On Time
PMT-00017790,LN-0002627,2024-08-14,2024-08-12,299.96,299.96,On Time
PMT-00017791,LN-0001658,2025-01-09,2025-01-13,486.46,140.73,Partial
PMT-00017792,LN-0001156,2022-05-17,2022-05-13,4628.78,4628.78,On Time
PMT-00017793,LN-0000063,2025-04-12,2025-04-13,3135.0,3135.0,Late
PMT-00017794,LN-0001423,2024-10-25,2024-10-28,706.01,706.01,Late
PMT-00017795,LN-0001300,2023-10-04,2023-10-04,2435.4,2435.4,On Time
PMT-00017796,LN-0002225,2025-09-08,2025-09-15,326.15,326.15,Late
PMT-00017797,LN-0000500,2022-11-28,2022-12-04,634.17,634.17,Late
PMT-00017798,LN-0002308,2023-08-01,2023-07-30,1686.56,1686.56,On Time
PMT-00017799,LN-0001957,2023-03-02,2023-04-03,424.12,424.12,Late
PMT-00017800,LN-0000273,2022-08-01,2022-07-30,195.84,195.84,On Time
PMT-00017801,LN-0001460,2025-06-26,,404.73,0.0,Missed
PMT-00017802,LN-0000329,2023-06-05,2023-06-04,2785.41,2785.41,On Time
PMT-00017803,LN-0001197,2023-01-05,2023-01-02,372.92,372.92,On Time
PMT-00017804,LN-0000338,2025-05-04,2025-05-21,1445.2,1445.2,Late
PMT-00017805,LN-0002752,2024-06-18,2024-06-15,1281.5,1281.5,On Time
PMT-00017806,LN-0002445,2022-07-09,,394.04,0.0,Missed
PMT-00017807,LN-0001487,2025-05-14,2025-05-19,682.2,343.55,Partial
PMT-00017808,LN-0001899,2022-09-28,2022-10-07,1169.57,759.19,Partial
PMT-00017809,LN-0002363,2024-11-08,2024-12-04,888.34,888.34,Late
PMT-00017810,LN-0000007,2023-08-31,2023-08-26,356.28,356.28,On Time
PMT-00017811,LN-0002483,2025-09-03,2025-09-02,1434.32,1434.32,On Time
PMT-00017812,LN-0001735,2025-09-01,2025-08-31,1066.93,1066.93,On Time
PMT-00017813,LN-0002448,2022-08-03,2022-07-30,478.22,478.22,On Time
PMT-00017814,LN-0000881,2022-08-10,2022-08-10,730.32,730.32,On Time
PMT-00017815,LN-0001082,2025-05-22,2025-05-17,620.18,620.18,On Time
PMT-00017816,LN-0000427,2023-03-08,2023-04-18,150.43,150.43,LATE
PMT-00017817,LN-0000648,2023-12-17,2023-12-29,196.99,196.99,Late
PMT-00017818,LN-0000015,2023-01-26,2023-01-25,298.47,298.47,On Time
PMT-00017819,LN-0001913,2024-10-30,2024-10-28,5000.0,5000.0,On Time
PMT-00017820,LN-0001210,2024-12-10,2024-12-12,398.19,155.98,Partial
PMT-00017821,LN-0002425,2025-09-19,2025-09-19,1166.54,381.13,Partial
PMT-00017822,LN-0002797,2022-03-19,2022-03-19,5000.0,5000.0,ON TIME
PMT-00017823,LN-0000792,2023-06-02,2023-06-14,145.69,46.81,Partial
PMT-00017824,LN-0001947,2024-01-20,2024-02-19,5000.0,5000.0,Late
PMT-00017825,LN-0002203,2022-12-09,2022-12-27,1377.93,1377.93,Late
PMT-00017826,LN-0000455,2024-12-12,2024-12-08,802.27,802.27,On Time
PMT-00017827,LN-0000623,2023-05-14,2023-05-17,1688.4,1085.55,Partial
PMT-00017828,LN-0000819,2022-09-16,2022-10-15,235.52,235.52,Late
PMT-00017829,LN-0000517,2024-01-02,2023-12-28,133.35,133.35,On Time
PMT-00017830,LN-0000822,2024-06-26,,3282.18,0.0,Missed
PMT-00017831,LN-0002285,2023-01-13,2023-01-19,469.5,297.73,Partial
PMT-00017832,LN-0002350,2023-08-11,2023-08-09,133.69,133.69,On Time
PMT-00017833,LN-0001750,2023-01-15,2023-01-14,488.52,488.52,On Time
PMT-00017834,LN-0002163,2022-02-02,2022-03-08,574.62,574.62,Late
PMT-00017835,LN-0001249,2023-08-08,2023-08-06,896.61,896.61,On Time
PMT-00017836,LN-0000379,2025-01-19,,5000.0,0.0,Missed
PMT-00017837,LN-0001161,2024-08-31,2024-08-29,446.89,446.89,On Time
PMT-00017838,LN-0002356,2025-01-28,2025-01-24,318.46,318.46,On Time
PMT-00017839,LN-0000351,2022-12-16,2023-01-21,928.92,928.92,Late
PMT-00017840,LN-0002086,2022-05-17,,883.1,0.0,Missed
PMT-00017841,LN-0001236,2024-08-24,2024-08-24,576.64,576.64,On Time
PMT-00017842,LN-0001537,2023-06-09,2023-06-08,577.14,577.14,On Time
PMT-00017843,LN-0000054,2022-06-08,2022-07-15,728.91,728.91,Late
PMT-00017844,LN-0000008,2023-04-03,2023-04-01,119.71,119.71,On Time
PMT-00017845,LN-0001285,2022-05-06,2022-05-09,596.0,172.17,Partial
PMT-00017846,LN-0000142,2025-06-06,2025-07-20,395.08,395.08,Late
PMT-00017847,LN-0001127,2023-12-04,2023-12-04,1649.72,1649.72,On Time
PMT-00017848,LN-0000002,2025-10-13,2025-10-12,1216.84,1216.84,On Time
PMT-00017849,LN-0002733,2023-01-24,,601.27,0.0,MISSED
PMT-00017850,LN-0000723,2024-10-20,2024-10-19,1112.78,1112.78,On Time
PMT-00017851,LN-0001709,2024-07-27,2024-07-25,98.16,98.16,On Time
PMT-00017852,LN-0000733,2022-10-30,2022-11-18,381.79,381.79,Late
PMT-00017853,LN-0001090,2024-06-07,2024-06-20,5000.0,3924.03,Partial
PMT-00017854,LN-0002690,2025-07-17,2025-07-29,294.35,294.35,Late
PMT-00017855,LN-0000437,2023-01-24,2023-01-27,260.17,260.17,Late
PMT-00017856,LN-0001007,2023-08-15,2023-08-11,847.25,847.25,On Time
PMT-00017857,LN-0002691,2022-12-06,2022-12-21,1165.57,1165.57,Late
PMT-00017858,LN-0001355,2024-05-07,2024-05-14,5000.0,3245.83,Partial
PMT-00017859,LN-0000489,2022-04-22,,748.94,0.0,Missed
PMT-00017860,LN-0001889,2024-05-07,,243.32,0.0,Missed
PMT-00017861,LN-0001935,2024-01-21,2024-01-21,353.93,353.93,On Time
PMT-00017862,LN-0000285,2023-12-04,2023-11-30,607.29,607.29,On Time
PMT-00017863,LN-0000085,2023-02-04,2023-02-17,945.77,945.77,Late
PMT-00017864,LN-0002254,2024-11-23,2024-11-19,762.51,762.51,On Time
PMT-00017865,LN-0002752,2023-07-07,2023-07-16,1281.5,1281.5,Late
PMT-00017866,LN-0000073,2025-05-19,2025-05-18,361.46,361.46,On Time
PMT-00017867,LN-0000352,2024-03-20,2024-03-22,96.41,38.53,Partial
PMT-00017868,LN-0001870,2025-02-08,2025-02-07,1672.52,1672.52,On Time
PMT-00017869,LN-0000152,2024-11-08,2024-11-07,966.56,966.56,On Time
PMT-00017870,LN-0002382,2023-04-18,2023-04-30,769.82,769.82,Late
PMT-00017871,LN-0002672,2023-05-10,2023-05-10,107.79,107.79,On Time
PMT-00017872,LN-0001529,2023-05-19,2023-06-17,1018.67,1018.67,Late
PMT-00017873,LN-0001938,2024-03-18,2024-03-13,612.39,612.39,On Time
PMT-00017874,LN-0000272,2022-09-20,2022-09-16,4202.27,4202.27,On Time
PMT-00017875,LN-0002307,2024-04-23,2024-04-21,1439.56,1439.56,On Time
PMT-00017876,LN-0001045,2024-12-16,2025-01-11,455.03,455.03,Late
PMT-00017877,LN-0002029,2025-01-10,2025-01-20,219.2,219.2,Late
PMT-00017878,LN-0000025,2025-04-06,2025-04-04,2147.35,2147.35,On Time
PMT-00017879,LN-0000714,2024-09-12,2024-09-09,812.38,812.38,On Time
PMT-00017880,LN-0002421,2022-07-23,2022-07-21,230.46,230.46,On Time
PMT-00017881,LN-0002171,2025-05-24,2025-05-23,615.79,615.79,On Time
PMT-00017882,LN-0000974,2023-07-10,2023-07-09,95.76,95.76,On Time
PMT-00017883,LN-0002050,2024-01-08,,5000.0,0.0,Missed
PMT-00017884,LN-0000259,2025-02-03,2025-02-05,960.36,960.36,Late
PMT-00017885,LN-0002079,2023-10-14,2023-10-21,296.53,296.53,LATE
PMT-00017886,LN-0001142,2023-11-23,,631.23,0.0,Missed
PMT-00017887,LN-0002712,2022-07-26,2022-07-30,5000.0,5000.0,Late
PMT-00017888,LN-0002026,2024-11-07,2024-11-05,438.7,438.7,On Time
PMT-00017889,LN-0001106,2025-04-16,2025-04-14,671.24,671.24,On Time
PMT-00017890,LN-0001206,2024-12-16,2024-12-11,452.97,-452.97,On Time
PMT-00017891,LN-0002429,2023-05-18,2023-05-13,657.55,657.55,On Time
PMT-00017892,LN-0000696,2025-04-20,,133.18,0.0,Missed
PMT-00017893,LN-0001003,2022-01-05,,548.26,0.0,Missed
PMT-00017894,LN-0002300,2022-02-24,,5000.0,0.0,Missed
PMT-00017895,LN-0002082,2024-10-27,2024-10-30,372.16,372.16,Late
PMT-00017896,LN-0001542,2025-09-18,2025-09-15,419.91,419.91,On Time
PMT-00017897,LN-0001848,2025-02-04,2025-02-02,333.69,333.69,On Time
PMT-00017898,LN-0001905,2023-04-28,2023-04-27,1102.59,1102.59,On Time
PMT-00017899,LN-0002756,2025-10-29,2025-10-27,1040.07,1040.07,On Time
PMT-00017900,LN-0002776,2023-06-29,,579.94,0.0,Missed
PMT-00017901,LN-0000083,2022-11-22,2022-11-21,655.71,655.71,On Time
PMT-00017902,LN-0001073,2022-11-28,,85.92,0.0,Missed
PMT-00017903,LN-0001188,2022-01-24,2022-01-23,5000.0,5000.0,On Time
PMT-00017904,LN-0002618,2022-12-25,2022-12-24,34.08,34.08,On Time
PMT-00017905,LN-0002599,2023-03-18,2023-04-07,105.0,105.0,Late
PMT-00017906,LN-0000470,2024-05-08,2024-05-08,587.02,587.02,On Time
PMT-00017907,LN-0000335,2023-06-15,2023-06-11,924.59,924.59,On Time
PMT-00017908,LN-0001661,2025-03-01,,5000.0,0.0,Missed
PMT-00017909,LN-0002601,2025-10-16,,146.53,0.0,Missed
PMT-00017910,LN-0002714,2023-08-12,2023-08-11,518.22,518.22,On Time
PMT-00017911,LN-0002143,2022-05-13,,660.94,0.0,Missed
PMT-00017912,LN-0001775,2025-01-11,2025-01-10,155.9,155.9,On Time
PMT-00017913,LN-0000976,2025-10-21,2025-10-17,91.89,91.89,On Time
PMT-00017914,LN-0000735,2023-07-21,2023-07-21,799.99,799.99,On Time
PMT-00017915,LN-0001695,2024-12-13,2024-12-09,1757.8,1757.8,On Time
PMT-00017916,LN-0002783,2024-12-26,2024-12-22,123.34,123.34,On Time
PMT-00017917,LN-0001820,2024-10-10,2024-10-08,1145.6,1145.6,On Time
PMT-00017918,LN-0002447,2024-11-28,2024-11-27,5000.0,5000.0,On Time
PMT-00017919,LN-0000593,2024-11-08,2024-11-08,792.52,792.52,On Time
PMT-00017920,LN-0002341,2023-11-30,2023-11-25,725.86,725.86,On Time
PMT-00017921,LN-0000124,2024-03-08,2024-03-09,54.69,12.76,PARTIAL
PMT-00017922,LN-0000086,2023-01-12,2023-01-10,1304.71,1304.71,On Time
PMT-00017923,LN-0001354,2022-04-15,,1449.54,0.0,Missed
PMT-00017924,LN-0002489,2024-03-29,2024-04-15,286.34,286.34,Late
PMT-00017925,LN-0000890,2025-01-09,2025-02-21,419.35,419.35,Late
PMT-00017926,LN-0001604,2022-12-01,2023-01-07,161.96,161.96,Late
PMT-00017927,LN-0002766,2023-04-03,2023-03-29,546.87,546.87,On Time
PMT-00017928,LN-0000132,2022-06-09,,230.06,0.0,Missed
PMT-00017929,LN-0000350,2024-11-04,2024-11-03,1273.93,1273.93,On Time
PMT-00017930,LN-0000840,2022-10-27,,121.22,0.0,Missed
PMT-00017931,LN-0001936,2024-06-28,2024-06-28,752.11,752.11,On Time
PMT-00017932,LN-0000915,2025-06-21,2025-06-21,1660.55,1660.55,On Time
PMT-00017933,LN-0000320,2022-09-22,2022-09-18,88.89,88.89,On Time
PMT-00017934,LN-0000890,2023-07-24,2023-07-20,419.35,419.35,On Time
PMT-00017935,LN-0001681,2023-05-16,2023-05-28,54.97,36.61,Partial
PMT-00017936,LN-0002051,2023-03-28,2023-04-09,1438.81,504.27,Partial
PMT-00017937,LN-0001256,2022-11-28,2022-11-23,2066.74,2066.74,On Time
PMT-00017938,LN-0000289,2025-10-30,2025-10-29,960.74,960.74,On Time
PMT-00017939,LN-0000167,2023-07-28,2023-07-25,1078.29,1078.29,On Time
PMT-00017940,LN-0001885,2025-05-12,,763.21,0.0,Missed
PMT-00017941,LN-0001515,2023-01-23,2023-01-24,5000.0,5000.0,Late
PMT-00017942,LN-0000708,2022-09-07,2022-09-13,899.98,899.98,Late
PMT-00017943,LN-0000606,2024-01-31,2024-03-10,735.1,735.1,Late
PMT-00017944,LN-0000242,2024-04-28,2024-06-03,792.84,792.84,Late
PMT-00017945,LN-0001416,2024-10-03,2024-09-30,448.39,448.39,On Time
PMT-00017946,LN-0000320,2023-12-07,2023-12-04,88.89,88.89,On Time
PMT-00017947,LN-0000758,2024-01-12,2024-02-09,276.82,276.82,Late
PMT-00017948,LN-0001912,2024-05-15,,672.13,0.0,Missed
PMT-00017949,LN-0002797,2024-06-24,2024-06-21,5000.0,5000.0,On Time
PMT-00017950,LN-0001245,2022-01-16,2022-01-13,1032.1,1032.1,On Time
PMT-00017951,LN-0000767,2022-01-23,2022-01-23,631.7,631.7,On Time
PMT-00017952,LN-0002675,2025-03-12,2025-03-11,1542.41,1542.41,On Time
PMT-00017953,LN-0000660,2023-07-27,,407.86,0.0,Missed
PMT-00017954,LN-0001560,2023-03-18,2023-03-23,4843.74,3125.01,Partial
PMT-00017955,LN-0000796,2022-07-29,2022-09-03,1558.87,1558.87,Late
PMT-00017956,LN-0000471,2025-09-23,2025-09-28,909.02,244.93,Partial
PMT-00017957,LN-0002169,2025-10-09,2025-10-06,1613.68,1613.68,On Time
PMT-00017958,LN-0001268,2025-07-17,2025-07-15,789.63,789.63,On Time
PMT-00017959,LN-0001218,2025-02-19,2025-02-19,306.73,306.73,On Time
PMT-00017960,LN-0000209,2024-01-28,2024-02-24,510.75,510.75,Late
PMT-00017961,LN-0000349,2025-04-04,2025-03-30,1753.28,1753.28,On Time
PMT-00017962,LN-0002719,2024-05-21,,4878.9,0.0,Missed
PMT-00017963,LN-0000901,2025-07-12,2025-07-08,161.56,161.56,On Time
PMT-00017964,LN-0001279,2025-06-09,2025-07-08,380.94,380.94,Late
PMT-00017965,LN-0001456,2024-05-05,2024-05-19,1156.34,341.19,Partial
PMT-00017966,LN-0000899,2024-06-12,2024-06-10,384.58,384.58,On Time
PMT-00017967,LN-0001649,2023-06-21,2023-06-21,634.83,634.83,On Time
PMT-00017968,LN-0000070,2024-07-16,2024-08-28,463.17,463.17,Late
PMT-00017969,LN-0000359,2023-12-08,2023-12-21,5000.0,5000.0,Late
